loan_int_rate,loan_amnt,loan_grade,debt_ratio,loan_intent,loan_percent_income,person_income,dataset,label
,,,0.199114412,,,,credit_risk_benchmark,
,,,0.46656435,,,,credit_risk_benchmark,
,,,0.285402654,,,,credit_risk_benchmark,
,,,0.356597601,,,,credit_risk_benchmark,
,,,0.229560792,,,,credit_risk_benchmark,
,,,0.262722496,,,,credit_risk_benchmark,
,,,0.609701907,,,,credit_risk_benchmark,
,,,0.264824892,,,,credit_risk_benchmark,
,,,0.0,,,,credit_risk_benchmark,
,,,0.245647599,,,,credit_risk_benchmark,
,,,0.240447566,,,,credit_risk_benchmark,
,,,0.286042427,,,,credit_risk_benchmark,
,,,0.13854532,,,,credit_risk_benchmark,
,,,0.540745229,,,,credit_risk_benchmark,
,,,0.001817851,,,,credit_risk_benchmark,
,,,0.620985011,,,,credit_risk_benchmark,
,,,0.017348609,,,,credit_risk_benchmark,
,,,779.5,,,,credit_risk_benchmark,
,,,0.066674548,,,,credit_risk_benchmark,
,,,1.073079325,,,,credit_risk_benchmark,
,,,2624.0,,,,credit_risk_benchmark,
,,,641.0,,,,credit_risk_benchmark,
,,,0.510128913,,,,credit_risk_benchmark,
,,,0.268049039,,,,credit_risk_benchmark,
,,,0.820049986,,,,credit_risk_benchmark,
,,,0.278023771,,,,credit_risk_benchmark,
,,,0.157210697,,,,credit_risk_benchmark,
,,,0.072219659,,,,credit_risk_benchmark,
,,,0.0,,,,credit_risk_benchmark,
,,,0.19334238,,,,credit_risk_benchmark,
,,,0.377373171,,,,credit_risk_benchmark,
,,,0.831660584,,,,credit_risk_benchmark,
,,,0.415366914,,,,credit_risk_benchmark,
,,,0.196223621,,,,credit_risk_benchmark,
,,,1.232781377,,,,credit_risk_benchmark,
,,,0.17556719,,,,credit_risk_benchmark,
,,,0.0057946,,,,credit_risk_benchmark,
,,,0.235086836,,,,credit_risk_benchmark,
,,,0.356832357,,,,credit_risk_benchmark,
,,,0.688556567,,,,credit_risk_benchmark,
,,,0.345204624,,,,credit_risk_benchmark,
,,,0.487899102,,,,credit_risk_benchmark,
,,,0.362973843,,,,credit_risk_benchmark,
,,,0.358580825,,,,credit_risk_benchmark,
,,,0.314259345,,,,credit_risk_benchmark,
,,,0.495841996,,,,credit_risk_benchmark,
,,,0.654816132,,,,credit_risk_benchmark,
,,,0.898911798,,,,credit_risk_benchmark,
,,,0.006610744,,,,credit_risk_benchmark,
,,,0.372090618,,,,credit_risk_benchmark,
,,,0.246197017,,,,credit_risk_benchmark,
,,,0.363233824,,,,credit_risk_benchmark,
,,,0.268781302,,,,credit_risk_benchmark,
,,,0.302400739,,,,credit_risk_benchmark,
,,,0.009427225,,,,credit_risk_benchmark,
,,,5.757475083,,,,credit_risk_benchmark,
,,,0.24770455,,,,credit_risk_benchmark,
,,,0.296494404,,,,credit_risk_benchmark,
,,,0.616026032,,,,credit_risk_benchmark,
,,,0.472131967,,,,credit_risk_benchmark,
,,,0.085142946,,,,credit_risk_benchmark,
,,,0.146988241,,,,credit_risk_benchmark,
,,,0.497370565,,,,credit_risk_benchmark,
,,,0.423112481,,,,credit_risk_benchmark,
,,,0.479460306,,,,credit_risk_benchmark,
,,,0.393697606,,,,credit_risk_benchmark,
,,,0.905097525,,,,credit_risk_benchmark,
,,,0.690193629,,,,credit_risk_benchmark,
,,,0.369742348,,,,credit_risk_benchmark,
,,,0.502535864,,,,credit_risk_benchmark,
,,,0.635910224,,,,credit_risk_benchmark,
,,,0.351385945,,,,credit_risk_benchmark,
,,,0.539389427,,,,credit_risk_benchmark,
,,,0.181275561,,,,credit_risk_benchmark,
,,,0.178462227,,,,credit_risk_benchmark,
,,,0.370638924,,,,credit_risk_benchmark,
,,,0.501287755,,,,credit_risk_benchmark,
,,,0.347125798,,,,credit_risk_benchmark,
,,,0.254395036,,,,credit_risk_benchmark,
,,,0.128124554,,,,credit_risk_benchmark,
,,,0.196263689,,,,credit_risk_benchmark,
,,,0.633032214,,,,credit_risk_benchmark,
,,,0.100029078,,,,credit_risk_benchmark,
,,,2.199866755,,,,credit_risk_benchmark,
,,,0.126430397,,,,credit_risk_benchmark,
,,,4.5,,,,credit_risk_benchmark,
,,,0.234304394,,,,credit_risk_benchmark,
,,,0.95944016,,,,credit_risk_benchmark,
,,,0.269431644,,,,credit_risk_benchmark,
,,,0.115661207,,,,credit_risk_benchmark,
,,,0.000933598,,,,credit_risk_benchmark,
,,,0.0,,,,credit_risk_benchmark,
,,,0.415387299,,,,credit_risk_benchmark,
,,,0.119752237,,,,credit_risk_benchmark,
,,,0.411078717,,,,credit_risk_benchmark,
,,,0.658562257,,,,credit_risk_benchmark,
,,,0.440239963,,,,credit_risk_benchmark,
,,,0.215456016,,,,credit_risk_benchmark,
,,,0.107511399,,,,credit_risk_benchmark,
,,,0.45695643,,,,credit_risk_benchmark,
,,,0.333422217,,,,credit_risk_benchmark,
,,,0.607856892,,,,credit_risk_benchmark,
,,,0.015440509,,,,credit_risk_benchmark,
,,,0.416083417,,,,credit_risk_benchmark,
,,,0.237507398,,,,credit_risk_benchmark,
,,,0.720697724,,,,credit_risk_benchmark,
,,,0.356069218,,,,credit_risk_benchmark,
,,,0.007992792,,,,credit_risk_benchmark,
,,,0.160946351,,,,credit_risk_benchmark,
,,,0.379767828,,,,credit_risk_benchmark,
,,,0.29936538,,,,credit_risk_benchmark,
,,,0.663824604,,,,credit_risk_benchmark,
,,,0.692336172,,,,credit_risk_benchmark,
,,,1.143644506,,,,credit_risk_benchmark,
,,,0.239448669,,,,credit_risk_benchmark,
,,,0.140053524,,,,credit_risk_benchmark,
,,,0.355950693,,,,credit_risk_benchmark,
,,,0.271045521,,,,credit_risk_benchmark,
,,,0.02304323,,,,credit_risk_benchmark,
,,,0.374803599,,,,credit_risk_benchmark,
,,,0.358821863,,,,credit_risk_benchmark,
,,,0.193465876,,,,credit_risk_benchmark,
,,,0.038347139,,,,credit_risk_benchmark,
,,,0.211264437,,,,credit_risk_benchmark,
,,,0.431220771,,,,credit_risk_benchmark,
,,,0.226981048,,,,credit_risk_benchmark,
,,,0.002571061,,,,credit_risk_benchmark,
,,,0.068311195,,,,credit_risk_benchmark,
,,,0.035988004,,,,credit_risk_benchmark,
,,,0.290812368,,,,credit_risk_benchmark,
,,,0.073964201,,,,credit_risk_benchmark,
,,,0.61285162,,,,credit_risk_benchmark,
,,,0.394781946,,,,credit_risk_benchmark,
,,,0.263770224,,,,credit_risk_benchmark,
,,,0.112403977,,,,credit_risk_benchmark,
,,,0.373064385,,,,credit_risk_benchmark,
,,,0.161908702,,,,credit_risk_benchmark,
,,,0.003701745,,,,credit_risk_benchmark,
,,,0.29458811,,,,credit_risk_benchmark,
,,,0.141557525,,,,credit_risk_benchmark,
,,,0.472414646,,,,credit_risk_benchmark,
,,,0.247071793,,,,credit_risk_benchmark,
,,,0.531891085,,,,credit_risk_benchmark,
,,,0.640387805,,,,credit_risk_benchmark,
,,,0.802982129,,,,credit_risk_benchmark,
,,,0.382964747,,,,credit_risk_benchmark,
,,,0.475841386,,,,credit_risk_benchmark,
,,,1.595253368,,,,credit_risk_benchmark,
,,,0.824725092,,,,credit_risk_benchmark,
,,,0.182881653,,,,credit_risk_benchmark,
,,,0.591477634,,,,credit_risk_benchmark,
,,,1.104301274,,,,credit_risk_benchmark,
,,,0.477503628,,,,credit_risk_benchmark,
,,,0.152896812,,,,credit_risk_benchmark,
,,,0.291709578,,,,credit_risk_benchmark,
,,,74.5,,,,credit_risk_benchmark,
,,,0.153500141,,,,credit_risk_benchmark,
,,,0.209961825,,,,credit_risk_benchmark,
,,,0.151956584,,,,credit_risk_benchmark,
,,,0.637749121,,,,credit_risk_benchmark,
,,,0.03975841,,,,credit_risk_benchmark,
,,,0.461323764,,,,credit_risk_benchmark,
,,,0.218071277,,,,credit_risk_benchmark,
,,,0.285156885,,,,credit_risk_benchmark,
,,,0.369223765,,,,credit_risk_benchmark,
,,,1.2979007,,,,credit_risk_benchmark,
,,,0.006731051,,,,credit_risk_benchmark,
,,,0.594224361,,,,credit_risk_benchmark,
,,,0.228402866,,,,credit_risk_benchmark,
,,,1.620344914,,,,credit_risk_benchmark,
,,,0.297139683,,,,credit_risk_benchmark,
,,,0.055984556,,,,credit_risk_benchmark,
,,,0.524949909,,,,credit_risk_benchmark,
,,,0.549380248,,,,credit_risk_benchmark,
,,,0.572590321,,,,credit_risk_benchmark,
,,,0.350874186,,,,credit_risk_benchmark,
,,,0.337622356,,,,credit_risk_benchmark,
,,,0.160317928,,,,credit_risk_benchmark,
,,,0.558320373,,,,credit_risk_benchmark,
,,,0.175120326,,,,credit_risk_benchmark,
,,,0.361340457,,,,credit_risk_benchmark,
,,,0.27112148,,,,credit_risk_benchmark,
,,,0.691279186,,,,credit_risk_benchmark,
,,,0.632371083,,,,credit_risk_benchmark,
,,,0.44187375,,,,credit_risk_benchmark,
,,,0.129805014,,,,credit_risk_benchmark,
,,,0.68127587,,,,credit_risk_benchmark,
,,,0.53801306,,,,credit_risk_benchmark,
,,,0.984408835,,,,credit_risk_benchmark,
,,,0.881655429,,,,credit_risk_benchmark,
,,,0.605098725,,,,credit_risk_benchmark,
,,,0.18141723,,,,credit_risk_benchmark,
,,,0.53540175,,,,credit_risk_benchmark,
,,,0.93824256,,,,credit_risk_benchmark,
,,,0.248187953,,,,credit_risk_benchmark,
,,,6.094452774,,,,credit_risk_benchmark,
,,,0.493126718,,,,credit_risk_benchmark,
,,,1.141452126,,,,credit_risk_benchmark,
,,,0.313816494,,,,credit_risk_benchmark,
,,,0.009995457,,,,credit_risk_benchmark,
,,,0.157678245,,,,credit_risk_benchmark,
,,,0.540617473,,,,credit_risk_benchmark,
,,,0.482275525,,,,credit_risk_benchmark,
,,,0.2964495,,,,credit_risk_benchmark,
,,,0.261369315,,,,credit_risk_benchmark,
,,,0.062791628,,,,credit_risk_benchmark,
,,,2.219737309,,,,credit_risk_benchmark,
,,,0.254256527,,,,credit_risk_benchmark,
,,,0.015108425,,,,credit_risk_benchmark,
,,,0.884470118,,,,credit_risk_benchmark,
,,,1.473797947,,,,credit_risk_benchmark,
,,,0.160912815,,,,credit_risk_benchmark,
,,,0.279980823,,,,credit_risk_benchmark,
,,,0.6536804,,,,credit_risk_benchmark,
,,,0.345825195,,,,credit_risk_benchmark,
,,,0.526684164,,,,credit_risk_benchmark,
,,,0.866732547,,,,credit_risk_benchmark,
,,,0.490218316,,,,credit_risk_benchmark,
,,,0.260608705,,,,credit_risk_benchmark,
,,,0.900911497,,,,credit_risk_benchmark,
,,,0.106808245,,,,credit_risk_benchmark,
,,,0.501614046,,,,credit_risk_benchmark,
,,,0.237812128,,,,credit_risk_benchmark,
,,,0.0,,,,credit_risk_benchmark,
,,,0.258874113,,,,credit_risk_benchmark,
,,,0.569584736,,,,credit_risk_benchmark,
,,,0.428419088,,,,credit_risk_benchmark,
,,,0.801221544,,,,credit_risk_benchmark,
,,,0.041420118,,,,credit_risk_benchmark,
,,,0.967923863,,,,credit_risk_benchmark,
,,,0.367097806,,,,credit_risk_benchmark,
,,,0.025398541,,,,credit_risk_benchmark,
,,,0.642629905,,,,credit_risk_benchmark,
,,,0.492424242,,,,credit_risk_benchmark,
,,,0.0,,,,credit_risk_benchmark,
,,,0.378735696,,,,credit_risk_benchmark,
,,,0.200471991,,,,credit_risk_benchmark,
,,,0.90261115,,,,credit_risk_benchmark,
,,,0.149140344,,,,credit_risk_benchmark,
,,,0.547761883,,,,credit_risk_benchmark,
,,,0.427854938,,,,credit_risk_benchmark,
,,,0.305395683,,,,credit_risk_benchmark,
,,,0.26296065,,,,credit_risk_benchmark,
,,,1.433628319,,,,credit_risk_benchmark,
,,,0.286726106,,,,credit_risk_benchmark,
,,,0.164475316,,,,credit_risk_benchmark,
,,,0.626305265,,,,credit_risk_benchmark,
,,,0.32247662,,,,credit_risk_benchmark,
,,,0.338559418,,,,credit_risk_benchmark,
,,,0.353441093,,,,credit_risk_benchmark,
,,,0.81300813,,,,credit_risk_benchmark,
,,,0.4502933,,,,credit_risk_benchmark,
,,,0.182833217,,,,credit_risk_benchmark,
,,,0.036021023,,,,credit_risk_benchmark,
,,,0.701377099,,,,credit_risk_benchmark,
,,,0.219129193,,,,credit_risk_benchmark,
,,,0.029509816,,,,credit_risk_benchmark,
,,,0.091918883,,,,credit_risk_benchmark,
,,,1.195921631,,,,credit_risk_benchmark,
,,,0.448183042,,,,credit_risk_benchmark,
,,,0.217188062,,,,credit_risk_benchmark,
,,,0.182890855,,,,credit_risk_benchmark,
,,,0.180880975,,,,credit_risk_benchmark,
,,,0.024168236,,,,credit_risk_benchmark,
,,,0.107120353,,,,credit_risk_benchmark,
,,,0.673163418,,,,credit_risk_benchmark,
,,,0.170919325,,,,credit_risk_benchmark,
,,,0.718093969,,,,credit_risk_benchmark,
,,,2.51196093,,,,credit_risk_benchmark,
,,,0.178454842,,,,credit_risk_benchmark,
,,,1.018654231,,,,credit_risk_benchmark,
,,,0.55064194,,,,credit_risk_benchmark,
,,,0.470273484,,,,credit_risk_benchmark,
,,,0.098901099,,,,credit_risk_benchmark,
,,,0.315929793,,,,credit_risk_benchmark,
,,,0.363481644,,,,credit_risk_benchmark,
,,,0.176955761,,,,credit_risk_benchmark,
,,,0.234654633,,,,credit_risk_benchmark,
,,,2.030193961,,,,credit_risk_benchmark,
,,,0.931785196,,,,credit_risk_benchmark,
,,,0.257588899,,,,credit_risk_benchmark,
,,,0.227874155,,,,credit_risk_benchmark,
,,,0.19089626,,,,credit_risk_benchmark,
,,,0.454052007,,,,credit_risk_benchmark,
,,,0.006124234,,,,credit_risk_benchmark,
,,,0.163586792,,,,credit_risk_benchmark,
,,,0.132915138,,,,credit_risk_benchmark,
,,,0.580886505,,,,credit_risk_benchmark,
,,,0.049146189,,,,credit_risk_benchmark,
,,,0.96992596,,,,credit_risk_benchmark,
,,,0.568368672,,,,credit_risk_benchmark,
,,,0.439538384,,,,credit_risk_benchmark,
,,,0.486159487,,,,credit_risk_benchmark,
,,,0.031514998,,,,credit_risk_benchmark,
,,,0.204984232,,,,credit_risk_benchmark,
,,,0.645127342,,,,credit_risk_benchmark,
,,,0.611755298,,,,credit_risk_benchmark,
,,,0.706280788,,,,credit_risk_benchmark,
,,,0.504165014,,,,credit_risk_benchmark,
,,,0.436284312,,,,credit_risk_benchmark,
,,,0.291714123,,,,credit_risk_benchmark,
,,,0.64073727,,,,credit_risk_benchmark,
,,,0.728098873,,,,credit_risk_benchmark,
,,,0.0,,,,credit_risk_benchmark,
,,,0.986361297,,,,credit_risk_benchmark,
,,,0.181116983,,,,credit_risk_benchmark,
,,,0.0,,,,credit_risk_benchmark,
,,,0.357910522,,,,credit_risk_benchmark,
,,,0.212615792,,,,credit_risk_benchmark,
,,,0.151082251,,,,credit_risk_benchmark,
,,,0.72425829,,,,credit_risk_benchmark,
,,,0.006959443,,,,credit_risk_benchmark,
,,,0.57706049,,,,credit_risk_benchmark,
,,,0.084269663,,,,credit_risk_benchmark,
,,,1.383846356,,,,credit_risk_benchmark,
,,,1.179950014,,,,credit_risk_benchmark,
,,,0.120606155,,,,credit_risk_benchmark,
,,,0.394758228,,,,credit_risk_benchmark,
,,,0.791069643,,,,credit_risk_benchmark,
,,,0.892328398,,,,credit_risk_benchmark,
,,,0.299518226,,,,credit_risk_benchmark,
,,,0.130455986,,,,credit_risk_benchmark,
,,,0.257958673,,,,credit_risk_benchmark,
,,,0.444334488,,,,credit_risk_benchmark,
,,,0.254461716,,,,credit_risk_benchmark,
,,,0.151017494,,,,credit_risk_benchmark,
,,,0.512851897,,,,credit_risk_benchmark,
,,,0.164432285,,,,credit_risk_benchmark,
,,,0.459135216,,,,credit_risk_benchmark,
,,,0.362669503,,,,credit_risk_benchmark,
,,,0.196677051,,,,credit_risk_benchmark,
,,,0.643114251,,,,credit_risk_benchmark,
,,,0.08416181,,,,credit_risk_benchmark,
,,,0.15364106,,,,credit_risk_benchmark,
,,,0.265250719,,,,credit_risk_benchmark,
,,,0.440711462,,,,credit_risk_benchmark,
,,,0.608878224,,,,credit_risk_benchmark,
,,,0.588560286,,,,credit_risk_benchmark,
,,,0.141428991,,,,credit_risk_benchmark,
,,,0.183962264,,,,credit_risk_benchmark,
,,,0.51465576,,,,credit_risk_benchmark,
,,,0.612690504,,,,credit_risk_benchmark,
,,,0.130284609,,,,credit_risk_benchmark,
,,,0.61770428,,,,credit_risk_benchmark,
,,,0.631648142,,,,credit_risk_benchmark,
,,,0.124606554,,,,credit_risk_benchmark,
,,,0.433426629,,,,credit_risk_benchmark,
,,,0.333730429,,,,credit_risk_benchmark,
,,,0.11059044,,,,credit_risk_benchmark,
,,,0.848768904,,,,credit_risk_benchmark,
,,,0.488677581,,,,credit_risk_benchmark,
,,,0.797264682,,,,credit_risk_benchmark,
,,,0.466042155,,,,credit_risk_benchmark,
,,,0.566333383,,,,credit_risk_benchmark,
,,,0.004663558,,,,credit_risk_benchmark,
,,,0.388516648,,,,credit_risk_benchmark,
,,,0.039745032,,,,credit_risk_benchmark,
,,,0.354443309,,,,credit_risk_benchmark,
,,,0.943806952,,,,credit_risk_benchmark,
,,,0.332564398,,,,credit_risk_benchmark,
,,,0.231628454,,,,credit_risk_benchmark,
,,,0.444589735,,,,credit_risk_benchmark,
,,,0.737864078,,,,credit_risk_benchmark,
,,,0.057744028,,,,credit_risk_benchmark,
,,,0.068850639,,,,credit_risk_benchmark,
,,,0.542531918,,,,credit_risk_benchmark,
,,,0.139317854,,,,credit_risk_benchmark,
,,,0.195557825,,,,credit_risk_benchmark,
,,,0.221777859,,,,credit_risk_benchmark,
,,,185.0,,,,credit_risk_benchmark,
,,,0.529789864,,,,credit_risk_benchmark,
,,,0.333256723,,,,credit_risk_benchmark,
,,,0.941112323,,,,credit_risk_benchmark,
,,,0.06885759,,,,credit_risk_benchmark,
,,,0.61098991,,,,credit_risk_benchmark,
,,,0.0,,,,credit_risk_benchmark,
,,,0.149966674,,,,credit_risk_benchmark,
,,,0.515387179,,,,credit_risk_benchmark,
,,,0.322556201,,,,credit_risk_benchmark,
,,,0.445299145,,,,credit_risk_benchmark,
,,,0.817712318,,,,credit_risk_benchmark,
,,,0.331795463,,,,credit_risk_benchmark,
,,,0.133708216,,,,credit_risk_benchmark,
,,,0.33230498,,,,credit_risk_benchmark,
,,,0.939973902,,,,credit_risk_benchmark,
,,,1.159466667,,,,credit_risk_benchmark,
,,,0.509541082,,,,credit_risk_benchmark,
,,,0.856291391,,,,credit_risk_benchmark,
,,,3.173398682,,,,credit_risk_benchmark,
,,,0.392871287,,,,credit_risk_benchmark,
,,,0.682341416,,,,credit_risk_benchmark,
,,,0.701099633,,,,credit_risk_benchmark,
,,,1.21627566,,,,credit_risk_benchmark,
,,,0.292697378,,,,credit_risk_benchmark,
,,,0.598731574,,,,credit_risk_benchmark,
,,,0.425616322,,,,credit_risk_benchmark,
,,,0.506606356,,,,credit_risk_benchmark,
,,,0.776111944,,,,credit_risk_benchmark,
,,,0.518296341,,,,credit_risk_benchmark,
,,,1.086778737,,,,credit_risk_benchmark,
,,,0.296685955,,,,credit_risk_benchmark,
,,,0.251651559,,,,credit_risk_benchmark,
,,,0.008247938,,,,credit_risk_benchmark,
,,,0.017697081,,,,credit_risk_benchmark,
,,,0.34455496,,,,credit_risk_benchmark,
,,,0.29356881,,,,credit_risk_benchmark,
,,,0.295252474,,,,credit_risk_benchmark,
,,,0.661267746,,,,credit_risk_benchmark,
,,,0.115247806,,,,credit_risk_benchmark,
,,,0.611002513,,,,credit_risk_benchmark,
,,,0.873772791,,,,credit_risk_benchmark,
,,,0.204799675,,,,credit_risk_benchmark,
,,,1.181699346,,,,credit_risk_benchmark,
,,,0.193548387,,,,credit_risk_benchmark,
,,,0.373195113,,,,credit_risk_benchmark,
,,,0.130744088,,,,credit_risk_benchmark,
,,,0.257828505,,,,credit_risk_benchmark,
,,,0.016652789,,,,credit_risk_benchmark,
,,,0.250128403,,,,credit_risk_benchmark,
,,,0.460269865,,,,credit_risk_benchmark,
,,,0.40008726,,,,credit_risk_benchmark,
,,,0.037525908,,,,credit_risk_benchmark,
,,,0.650514374,,,,credit_risk_benchmark,
,,,0.280543891,,,,credit_risk_benchmark,
,,,0.077991932,,,,credit_risk_benchmark,
,,,0.0,,,,credit_risk_benchmark,
,,,0.457134202,,,,credit_risk_benchmark,
,,,0.326076439,,,,credit_risk_benchmark,
,,,0.069594035,,,,credit_risk_benchmark,
,,,0.022325709,,,,credit_risk_benchmark,
,,,0.237746891,,,,credit_risk_benchmark,
,,,0.049985718,,,,credit_risk_benchmark,
,,,0.101299567,,,,credit_risk_benchmark,
,,,0.829894434,,,,credit_risk_benchmark,
,,,0.365735953,,,,credit_risk_benchmark,
,,,0.406379681,,,,credit_risk_benchmark,
,,,0.187953012,,,,credit_risk_benchmark,
,,,0.250423012,,,,credit_risk_benchmark,
,,,0.4861167,,,,credit_risk_benchmark,
,,,1.852144173,,,,credit_risk_benchmark,
,,,0.169832155,,,,credit_risk_benchmark,
,,,0.339605961,,,,credit_risk_benchmark,
,,,0.076852023,,,,credit_risk_benchmark,
,,,0.595997361,,,,credit_risk_benchmark,
,,,0.713235294,,,,credit_risk_benchmark,
,,,0.27063879,,,,credit_risk_benchmark,
,,,0.478036606,,,,credit_risk_benchmark,
,,,0.852315954,,,,credit_risk_benchmark,
,,,0.512688574,,,,credit_risk_benchmark,
,,,0.304925894,,,,credit_risk_benchmark,
,,,893.0,,,,credit_risk_benchmark,
,,,0.002713898,,,,credit_risk_benchmark,
,,,0.299729223,,,,credit_risk_benchmark,
,,,0.0,,,,credit_risk_benchmark,
,,,1.079730067,,,,credit_risk_benchmark,
,,,0.211587825,,,,credit_risk_benchmark,
,,,0.437044569,,,,credit_risk_benchmark,
,,,1.108656284,,,,credit_risk_benchmark,
,,,0.44345701,,,,credit_risk_benchmark,
,,,0.363528815,,,,credit_risk_benchmark,
,,,0.258287574,,,,credit_risk_benchmark,
,,,0.0,,,,credit_risk_benchmark,
,,,0.387522496,,,,credit_risk_benchmark,
,,,0.107658643,,,,credit_risk_benchmark,
,,,0.667166417,,,,credit_risk_benchmark,
,,,0.344895189,,,,credit_risk_benchmark,
,,,0.153461635,,,,credit_risk_benchmark,
,,,0.338830585,,,,credit_risk_benchmark,
,,,0.26691103,,,,credit_risk_benchmark,
,,,0.062473969,,,,credit_risk_benchmark,
,,,0.370758123,,,,credit_risk_benchmark,
,,,0.95229983,,,,credit_risk_benchmark,
,,,0.313493866,,,,credit_risk_benchmark,
,,,0.051937611,,,,credit_risk_benchmark,
,,,0.131658114,,,,credit_risk_benchmark,
,,,2.055234087,,,,credit_risk_benchmark,
,,,0.115830116,,,,credit_risk_benchmark,
,,,0.017982018,,,,credit_risk_benchmark,
,,,1.096903097,,,,credit_risk_benchmark,
,,,0.424143964,,,,credit_risk_benchmark,
,,,0.005641906,,,,credit_risk_benchmark,
,,,0.197790449,,,,credit_risk_benchmark,
,,,0.147821947,,,,credit_risk_benchmark,
,,,0.505494505,,,,credit_risk_benchmark,
,,,0.017041581,,,,credit_risk_benchmark,
,,,0.37881385,,,,credit_risk_benchmark,
,,,0.157312358,,,,credit_risk_benchmark,
,,,0.398746456,,,,credit_risk_benchmark,
,,,0.27112148,,,,credit_risk_benchmark,
,,,0.124704957,,,,credit_risk_benchmark,
,,,0.572767021,,,,credit_risk_benchmark,
,,,0.173036607,,,,credit_risk_benchmark,
,,,0.660842979,,,,credit_risk_benchmark,
,,,0.227908836,,,,credit_risk_benchmark,
,,,0.30900968,,,,credit_risk_benchmark,
,,,0.64117941,,,,credit_risk_benchmark,
,,,0.081643988,,,,credit_risk_benchmark,
,,,0.020523498,,,,credit_risk_benchmark,
,,,0.056632751,,,,credit_risk_benchmark,
,,,1.042714329,,,,credit_risk_benchmark,
,,,0.617319787,,,,credit_risk_benchmark,
,,,0.022900763,,,,credit_risk_benchmark,
,,,0.800428418,,,,credit_risk_benchmark,
,,,0.301184433,,,,credit_risk_benchmark,
,,,0.480584391,,,,credit_risk_benchmark,
,,,0.473863314,,,,credit_risk_benchmark,
,,,0.271791502,,,,credit_risk_benchmark,
,,,1.035519639,,,,credit_risk_benchmark,
,,,0.007001167,,,,credit_risk_benchmark,
,,,0.0,,,,credit_risk_benchmark,
,,,0.574440433,,,,credit_risk_benchmark,
,,,0.197586727,,,,credit_risk_benchmark,
,,,0.5936016,,,,credit_risk_benchmark,
,,,0.116961013,,,,credit_risk_benchmark,
,,,0.564327485,,,,credit_risk_benchmark,
,,,0.105718154,,,,credit_risk_benchmark,
,,,0.131988767,,,,credit_risk_benchmark,
,,,0.497275595,,,,credit_risk_benchmark,
,,,0.234288286,,,,credit_risk_benchmark,
,,,0.184008029,,,,credit_risk_benchmark,
,,,0.228254948,,,,credit_risk_benchmark,
,,,494.0,,,,credit_risk_benchmark,
,,,0.786134324,,,,credit_risk_benchmark,
,,,0.799207921,,,,credit_risk_benchmark,
,,,0.041650139,,,,credit_risk_benchmark,
